company,companydesc,category,catdesc
http://www.wikidata.org/entity/Q50321532,Shell Czech Republic,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q50754690,Surhan Gas Chemical,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q51728059,Apex (Trinidad) Oilfields,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q51728059,Apex (Trinidad) Oilfields,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q55610870,Energean Oil & Gas,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q55629702,Petrolex,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q55704222,Heydar Aliyev Baku Oil Refinery,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q56486810,Ability Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q60330252,Jey Oil Refining Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q60742531,California Resources Corporation,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q60742531,California Resources Corporation,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q60742531,California Resources Corporation,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q63378344,Hydro-Congo,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q64014090,Ralph K. Davies,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q64616106,Dinoco,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q65031372,Petrochemia Płock,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q65031372,Petrochemia Płock,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q67086035,Atem's Distributor,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q69811649,Empresa Nacional del Petróleo SA,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q86849682,Knez Petrol,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q7555824,SolarCity,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q7555824,SolarCity,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q7555824,SolarCity,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q7937913,Vivint Solar,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q18391174,Morgan Solar Inc,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q28171782,Indosolar,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q1128439,Contact Energy,http://www.wikidata.org/entity/Q2356921,electricity retailing
http://www.wikidata.org/entity/Q1128439,Contact Energy,http://www.wikidata.org/entity/Q2356921,electricity retailing
http://www.wikidata.org/entity/Q1662683,Infratil,http://www.wikidata.org/entity/Q2356921,electricity retailing
http://www.wikidata.org/entity/Q3143710,Hydro Ottawa,http://www.wikidata.org/entity/Q2356921,electricity retailing
http://www.wikidata.org/entity/Q3725216,Enel Energia,http://www.wikidata.org/entity/Q2356921,electricity retailing
http://www.wikidata.org/entity/Q3725216,Enel Energia,http://www.wikidata.org/entity/Q2356921,electricity retailing
http://www.wikidata.org/entity/Q5280267,Direct Energy,http://www.wikidata.org/entity/Q2356921,electricity retailing
http://www.wikidata.org/entity/Q6819305,Meridian Energy,http://www.wikidata.org/entity/Q2356921,electricity retailing
http://www.wikidata.org/entity/Q6819305,Meridian Energy,http://www.wikidata.org/entity/Q2356921,electricity retailing
http://www.wikidata.org/entity/Q7236420,Power Stream,http://www.wikidata.org/entity/Q2356921,electricity retailing
http://www.wikidata.org/entity/Q7236844,Powershop,http://www.wikidata.org/entity/Q2356921,electricity retailing
http://www.wikidata.org/entity/Q28971907,Alectra Utilities,http://www.wikidata.org/entity/Q2356921,electricity retailing
http://www.wikidata.org/entity/Q30605515,Electric Power Distribution Operator,http://www.wikidata.org/entity/Q2356921,electricity retailing
http://www.wikidata.org/entity/Q98525405,Vista Oil & Gas,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q98525405,Vista Oil & Gas,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q99756088,Diversified Gas & Oil,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q104177614,Var Energi,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q104664954,Delek US,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q104921340,Liberty,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q104971574,WOCO,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q104972050,Crown,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q105400124,"J. R. Lane Illuminating, Lubricating, and Fuel Oil Company",http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q105572509,Naft Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q106399126,British-Borneo Petroleum Syndicate,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q106399126,British-Borneo Petroleum Syndicate,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q106399126,British-Borneo Petroleum Syndicate,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q1045983,KEGOC,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q1045983,KEGOC,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q1963801,Inter RAO,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q1963801,Inter RAO,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q1963801,Inter RAO,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q1967957,TGC-1,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q1967957,TGC-1,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q1967957,TGC-1,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q2035424,RusHydro,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q2035424,RusHydro,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q2035424,RusHydro,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q2035424,RusHydro,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q4465758,Turboatom,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q4465758,Turboatom,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q66277586,Inter RAO - Electric Power Plants,http://www.wikidata.org/entity/Q1803786,power engineering
http://www.wikidata.org/entity/Q1641044,Pertamina,http://www.wikidata.org/entity/Q4318084,petroleum-gas industry
http://www.wikidata.org/entity/Q1641044,Pertamina,http://www.wikidata.org/entity/Q4318084,petroleum-gas industry
http://www.wikidata.org/entity/Q4537559,Yamal LNG,http://www.wikidata.org/entity/Q4318084,petroleum-gas industry
http://www.wikidata.org/entity/Q4537559,Yamal LNG,http://www.wikidata.org/entity/Q4318084,petroleum-gas industry
http://www.wikidata.org/entity/Q1967957,TGC-1,http://www.wikidata.org/entity/Q4455338,thermoenergetics
http://www.wikidata.org/entity/Q1967957,TGC-1,http://www.wikidata.org/entity/Q4455338,thermoenergetics
http://www.wikidata.org/entity/Q1967957,TGC-1,http://www.wikidata.org/entity/Q4455338,thermoenergetics
http://www.wikidata.org/entity/Q4123114,T Plus,http://www.wikidata.org/entity/Q4455338,thermoenergetics
http://www.wikidata.org/entity/Q4123114,T Plus,http://www.wikidata.org/entity/Q4455338,thermoenergetics
http://www.wikidata.org/entity/Q4123114,T Plus,http://www.wikidata.org/entity/Q4455338,thermoenergetics
http://www.wikidata.org/entity/Q3044849,Solar Euromed,http://www.wikidata.org/entity/Q56761669,concentrated solar power
http://www.wikidata.org/entity/Q57060073,Energy Vault,http://www.wikidata.org/entity/Q57060379,energy storage technology
http://www.wikidata.org/entity/Q851567,Eesti Energia Kaevandused,http://www.wikidata.org/entity/Q63436916,fuel energy industry
http://www.wikidata.org/entity/Q64589586,Proulx Oil & Propane,http://www.wikidata.org/entity/Q63436916,fuel energy industry
http://www.wikidata.org/entity/Q102673,Gazprom,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q102673,Gazprom,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q102673,Gazprom,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q210047,Petrobras,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q210047,Petrobras,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q567050,Wintershall,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q583247,Snam,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q583247,Snam,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q583247,Snam,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q583247,Snam,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q691563,Nord Stream AG,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q1368761,Východoslovenská energetika,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q1368761,Východoslovenská energetika,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q1638054,Srbijagas,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q1638054,Srbijagas,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q1950278,Commission for the Regulation of Electricity and Gas,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q2037080,Andeavor,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q2037080,Andeavor,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q2037080,Andeavor,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q4470691,UkrGasVydobuvannya,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q4470691,UkrGasVydobuvannya,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q4470691,UkrGasVydobuvannya,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q4852862,Baltimore Gas and Electric,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q7225867,Polmin,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q7560737,Sonagas,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q19867294,WPX Energy,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q19867294,WPX Energy,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q19867294,WPX Energy,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q19913955,Vandebron,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q19913955,Vandebron,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q26868872,"Diversegy, LLC",http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q36903483,WIGA Transport Beteiligungs-GmbH & Co. KG,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q68210852,East Ohio Gas Company,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q73507644,National Utilities,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q73507644,National Utilities,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q104518784,International Group of Liquefied Natural Gas Importers,http://www.wikidata.org/entity/Q21328659,gas industry
http://www.wikidata.org/entity/Q1402563,Suzlon Energy,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q1402563,Suzlon Energy,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q1402563,Suzlon Energy,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q54979995,Energy 21,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q54979995,Energy 21,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q60764012,Pattern Energy,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q60764012,Pattern Energy,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q61930516,Bell Resources,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q61930516,Bell Resources,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q61930516,Bell Resources,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q61930516,Bell Resources,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q61930516,Bell Resources,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q65080540,Renewable Energy Group,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q65080540,Renewable Energy Group,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q87066623,Membrion,http://www.wikidata.org/entity/Q48767813,renewable energy industry
http://www.wikidata.org/entity/Q101210111,Bell Supercharge,http://www.wikidata.org/entity/Q48767813,renewable energy industry
